,Datetime,Tweet Id,Text,Username
109,2022-01-29 14:41:14+00:00,1487435673023959040,"FEDERAL GOVERNMENT PROJECT IN TARABA

PROGRESS REPORT: Ongoing construction of IBI BRIDGE across river Benue in IBI Local Government Area, Taraba State linking Taraba-Plateau-Nasarawa &amp;FCT by President Muhammadu Buhari.

People have suffered on that road for over 50 years.
©️Jido https://t.co/CkWo9SrjI5",TarabaFacts
110,2022-01-29 14:36:02+00:00,1487434364250112002,"Nigerians were full of expectations. The Super Eagles players were confident. President Muhammadu Buhari had done what the father of the nation should do, engaging in a video conference earlier in the day to ginger the players.
https://t.co/DbJcg6OjL4",OlamiYussuff2
111,2022-01-29 14:33:35+00:00,1487433746940710912,"The Vice President, Professor Yemi Osinbajo, says the Muhammadu Buhari administration and the All Progressives Congress (APC) are committed to the welfare of the common man. This, he explained, is because the APC is a party of the people and will… https://t.co/zcgJwHgggH",StrawberryNG
112,2022-01-29 13:44:04+00:00,1487421288578748422,we thank the administration of Muhammadu Buhari for deeming it fit to reinstate Back Twitter after seven months of Blackout in the social space in Nigeria. Una do well oh!,ekanemwill
113,2022-01-29 12:46:51+00:00,1487406889130409987,"-  In November 2015, he was appointed Minister of Science and Technology by President Muhammadu Buhari.On August 21, 2019, He was sworn in again as Minister of Science and Technology by President Muhammadu Buhari",BetterN76246021
114,2022-01-29 12:29:34+00:00,1487402539964411907,"CITATION OF PRINCE CLEM IKANADA AGBA 

Using his position as a member of the Federal Executive Council, Prince Clem Agba facilitated the award by His Excellency President Muhammadu Buhari, GCFR, of several road projects in Edo State amongst which are #ClemAgbaTheOduma #ClemAgba",akindeleismail
115,2022-01-29 12:24:11+00:00,1487401183266451460,"POST PRESIDENTIAL VISIT 

PRESIDENT MUHAMMADU BUHARI RECEIVES OGUN GOV ABIODUN ON A THANK YOU VISIT.
 AT STATE HOUSE ABUJA ON JANUARY 28TH 2022 https://t.co/hDYj4jdHiJ",Buharisallau1
116,2022-01-29 12:22:45+00:00,1487400825051828224,"For your information, Johnson Aguiyi-Ironsi, Yakubu Gowon, Murtala Mohammed, Olusegun Obasanjo, Muhammadu Buhari, Ibrahim Babangida, Ernest Shonekan (civilian), Sani Abacha, and Abdulsalam Abubakar were all Nigerian dictators. 

Why?",HistoryVille
117,2022-01-29 12:18:00+00:00,1487399629482344449,"Ekiti State Commissioner for Finance and Economic Development, Hon. Akin Oyebode attesting to the 'sweetness' of Ijebu Ode-Mojoda-Epe Road which was reconstructed by Gov. Dapo Abiodun and recently Commissioned by President Muhammadu Buhari. 

#BuildingOurFutureTogether #ISEYA https://t.co/jFfmtZysZq",CrusadersOgun
118,2022-01-29 12:10:15+00:00,1487397678174683138,"At the launch of the pyramids Tuesday, President Muhammadu Buhari said the measure will aid efforts at reducing the price of rice in Nigeria. https://t.co/PswX2mPBTa #foodgist #foodsystem #weightloss",foodgisthub
119,2022-01-29 11:55:13+00:00,1487393895529000964,"PRESIDENT MUHAMMADU BUHARI VISIT TO SULTAN PALACE IN SOKOTO.

President Muhammadu Buhari, The Sultan of Sokoto, Muhammad Sa'ad Abubakar III and Sokoto State Governor, Rt Hon Aminu Tambuwal during a courtesy call on the Sultan in Sokoto State,JANUARY 27TH 2022 https://t.co/kWSQiHXOlI",Buharisallau1
120,2022-01-29 11:38:19+00:00,1487389639208017923,"Ekiti State Commissioner 4 Finance &amp; Economic Development, Hon. Akin Oyebode attesting to the 'sweetness' of Ijebu Ode-Mojoda-Epe Road which was reconstructed by Gov. Dapo Abiodun &amp; recently Commissioned by President Muhammadu Buhari

#BuildingOurFutureTogether #ISEYA #ogunstate https://t.co/xle4EWoJxN",OdusoteAbiodun
121,2022-01-29 11:29:12+00:00,1487387345997516801,"SOKOTO VISIT 

PRESIDENT MUHAMMADU BUHARI COMMISSIONS BUA CEMENT PLANT IN SOKOTO STATE. JAN 27TH 2022. https://t.co/JcxyzViHnP",Buharisallau1
122,2022-01-29 11:13:35+00:00,1487383415968182272,"From #ogunstate governor, Prince Dapo Abiodun to President Muhammadu Buhari. Is this the biggest ""Thank You Letter"" in history of #Nigeria ?
#Naijaloveinfo 
#Nigerians #Ogun #NigeriaNews https://t.co/UjITeYT9os",naijaloveinfo
123,2022-01-29 11:09:18+00:00,1487382340850569216,"Ekiti State Commissioner for Finance and Economic Development, Hon. Akin Oyebode attesting to the 'sweetness' of Ijebu Ode-Mojoda-Epe Road which was reconstructed by Gov. Dapo Abiodun and recently Commissioned by President Muhammadu Buhari. 
# #ISEYA #OgunState # https://t.co/PB1lx5zeZi",TopologyProf
124,2022-01-29 10:35:06+00:00,1487373731357995012,"Shuga Muhammadu Buhari Yace Tsabanin Hazo da Hunturu shi yakawo tseko wajen ziyartan/jajanta wa mutanen  Sokoto da zamfara.
Allah ya kyauta 🤌",Zayyaad_
125,2022-01-29 10:21:16+00:00,1487370250819624963,"NotImpoverishment
#PayNpowerBatchC
@profosinbanjo @muhammadubuhari
@firstladyship @Letter_to_Jack @aproko_doctor @DrOlufunmilayo @SavvyRinu",Davidodosa
126,2022-01-29 09:34:00+00:00,1487358357702860801,@Ola_Bode20 Muhammadu Buhari😂,timomarley23
127,2022-01-29 09:18:11+00:00,1487354376482078722,"In a January 12 social media post titled “Tinubu, Osinbajo, Buhari: A Troika of Treacherous Villains,” I pointed out that “Muhammadu Buhari, Yemi Osinbajo, and Bola Tinubu represent a triumvirate.",RealOlaudah
128,2022-01-29 09:14:33+00:00,1487353462409113602,"Muhammadu Buhari Way, Garki hosted us today 😎
#HumansofRCA #WeRunAbuja https://t.co/L2YLT00tly",RunClubAbuja
129,2022-01-29 09:08:53+00:00,1487352035259437062,"In the World Bank’s “Global Economic prospect” report for 2022, it said “Nigeria’s economy under the Muhammadu Buhari administration is worse than 10 years ago,” according to the Peoples Gazette’s reporting, which every Nigeria already knows.",RealOlaudah
130,2022-01-29 09:04:27+00:00,1487350918848917506,"#2023

Don't Let me name my Successor now,If I do,they may Eliminate him before the time, allow me to make it a secret. 

~ President Muhammadu Buhari https://t.co/1gk2TWgZS2",Shuaibukhamisa1
131,2022-01-29 09:02:51+00:00,1487350515059019777,"Femi Adesina, Special Adviser to the President on Media and Publicity, has slammed those who took to social media to blame President Muhammadu Buhari for Super Eagles’ 1-0 defeat against Tunisia at the ongoing 2021 Africa Cup of (AFCON) in Cameroon.",mrsavageblog
132,2022-01-29 08:34:12+00:00,1487343307265130498,"@abati1990 Hushpuppi may get 20 years jail for fraud, and the real Hushpuppi, calamity Buhari, gets homage, devotion, admiration, exaltation, extolment, veneration, laudation, magnification, adulation, glorification &amp; deification. Muhammadu Buhari deceived &amp; scammed millions of people. https://t.co/bDB0472Ief",AgorasBlog
133,2022-01-29 08:21:05+00:00,1487340005064282120,"The Accountant General of the Federation (AGF), Alhaji Idris Ahmed, says President Muhammadu Buhari administration’s financial reform is yielding positive dividends. https://t.co/mdsaGQXQBh",StrawberryNG
134,2022-01-29 08:17:35+00:00,1487339124973617158,"PRESIDENT BUHARI CONDOLES WITH SENATOR FOLARIN ON LOSS OF WIFE, ANGELA

President Muhammadu Buhari extends heartfelt condolences to Senator Teslim Folarin, the lawmaker representing Oyo Central senatorial district, his children, family members,",oyostateapc
135,2022-01-29 08:07:37+00:00,1487336616775458817,"ECOWAS Leaders, including President Muhammadu Buhari, on Friday at an emergency virtual meeting called for the immediate release of the ousted Burkinabe President, Roch Marc Kabore. https://t.co/YU52iX2NQe",StrawberryNG
136,2022-01-29 07:55:07+00:00,1487333471336894470,Muhammadu Buhari Transfers Fuel Subsidy Burden To Successor After Seven Years https://t.co/Hb7ZOZ5aVZ,LuckyZiakegha
137,2022-01-29 06:45:49+00:00,1487316031295139840,President Muhammadu Buhari recently accepted that he was overwhelmed by the state of insecurity in Nigeria. https://t.co/hXINOrf57P,africa_patriots
138,2022-01-29 06:43:47+00:00,1487315519032152064,"Minister for Works in Nigeria, Mr. Babatunde Fasola, has said that the government of Muhammadu Buhari has done more than the USA interns of infrastructure. How true is this? https://t.co/XYPBAEATZF",africa_patriots
139,2022-01-29 06:00:00+00:00,1487304501937811465,"@mazi_ikemba President Muhammadu Buhari have 10 good children, and all are far far successful and meaningful than you",MrThirtieth
140,2022-01-29 05:34:37+00:00,1487298112762912769,"With Pride am saying President Muhammadu Buhari  is the best President in the world.

May Almighty Allah continue to bless his administration.

Sai Baba Buhari.
Sai Bubu🤜🤛.

Good morning progressives family. https://t.co/xxnuxvdheH",jarmari01
141,2022-01-29 05:06:07+00:00,1487290938821070849,"PDP has berated President Muhammadu Buhari for cancelling his planned visit to troubled Zamfara State. The President had, at the last minute, almost, canceled his proposed visit to Zamfara State, citing bad weather. #PMBuhari

https://t.co/dLSn9GemM2 https://t.co/nqD4usuEJK",sourcenigeria
142,2022-01-29 02:36:37+00:00,1487253319458435072,@Baloobogero @Nwokenimo1 @UchePOkoye ASIWAJU BOLA AHMED TINUBU 2023 PRESIDENCY WILL BUILD ON WHAT PRESIDENT MUHAMMADU BUHARI HAS STARTED. ON HIS MANDATE WE SHALL STAND.,phemmy89
143,2022-01-29 02:02:57+00:00,1487244847471898628,"“African leaders, including President Muhammadu Buhari of Nigeria, who has committed Nigeria to net zero by 2060, and Lazarus Chakwera, the president of Malawi, have spoken out about their countries’ need to transition to net zero via natural gas.” https://t.co/6v5oKqyUvv",JonathanSaid1
144,2022-01-29 01:05:44+00:00,1487230444772990983,"Minister of Works and Housing, Babatunde Fashola has made a clarification following a controversy that trailed his claim of President Muhammadu Buhari's government performing more than the United States in infrastructural development.  #BabatundeFashol

https://t.co/zOIXM7rFYP https://t.co/vLjdS4EhOX",reportdailys
145,2022-01-29 00:41:35+00:00,1487224368312864775,"the change.

2. Even before the new President was sworn-in, the pro-Biafran IPOB group, which had campaigned for the then ruling party in 2014, had started a vicious campaign of hate, abuses and lies against the President-elect, Muhammadu Buhari, and his ethnic group, and the",abdulra96720992
146,2022-01-28 23:48:57+00:00,1487211123967410178,ASIWAJU BOLA AHMED TINUBU 2023 PRESIDENCY WILL BUILD ON WHAT PRESIDENT MUHAMMADU BUHARI HAS STARTED. https://t.co/iRPL4LgkHE,phemmy89
147,2022-01-28 22:57:48+00:00,1487198252621606912,"President Muhammadu Buhari has extended heartfelt condolences to Senator Teslim Folarin, the lawmaker representing Oyo Central senatorial district, his children, family members, and friends who mourn the passing of the Senator's wife, Chief (Barr.)

https://t.co/xwjXdQxqRM https://t.co/XoF30myYQe",pmparrotng
148,2022-01-28 22:13:06+00:00,1487187003422744587,"News Update

President Muhammadu Buhari has expressed his heartfelt condolences to the victims of the fires in Onitsha 

https://t.co/Zx9lDXABLZ",affinders
149,2022-01-28 22:08:22+00:00,1487185810705330180,"The Peoples Democratic Party (PDP) has criticised President Muhammadu Buhari for cancelling his planned visit to troubled Zamfara State.

https://t.co/jRjj7ui02R",daily_trust
150,2022-01-28 22:03:45+00:00,1487184648291721216,"This is football, anything can happen 

                       ~Muhammadu Buhari",Kay_apexx
151,2022-01-28 21:43:17+00:00,1487179500144279565,"The Nasarawa State Government has commenced preparations towards hosting President Muhammadu Buhari, who will visit the state on a two-day working visit next month. https://t.co/ZGyCeCVABu",TheNationNews
152,2022-01-28 21:32:20+00:00,1487176743131701257,"Ogun State Governor, Dapo Abiodun paid President Muhammadu Buhari a thank you visit in Abuja.

📷: BashirAhmaad https://t.co/4xOC7WNOlG",sodustrends
153,2022-01-28 21:31:00+00:00,1487176408447307777,"Earlier Today, my Governor prince Dapo was in Aso Rock on a ""thank you"" visit to President Muhammadu Buhari who recently commissioned some of our legacy projects.
Thank you Dapo,
Thank you Bubu. https://t.co/NfT5GpNmEQ",JOEAYOR
154,2022-01-28 21:26:42+00:00,1487175325968703490,Benue State Government On Friday Stated That Nigerians Will Be Too Glad To See President Muhammadu Buhari Leave Office 2023 https://t.co/KW3VS5Fep5,OlamoreNews
155,2022-01-28 21:26:41+00:00,1487175322780983298,Benue State Government On Friday Stated That Nigerians Will Be Too Glad To See President Muhammadu Buhari Leave Office 2023 https://t.co/gdCuR5XSiT,Enixchange
156,2022-01-28 21:26:15+00:00,1487175211661340672,"Nasarawa begins preparation to host President Buhari on two-day working visit

Nasarawa State Government has commenced preparations towards hosting President Muhammadu Buhari, who will visit the state next month, on a two-day working visit.",NasarawaGovt
157,2022-01-28 21:13:25+00:00,1487171982667956231,"National Leader of the All Progressives Congress, Bola Tinubu, has again jetted out of Nigeria to seek medical attention abroad.

This comes barely three weeks after he informed President Muhammadu Buhari of his ambition to contest the position of

https://t.co/b6vOrgyOPH https://t.co/99fjNw9k8F",flashinfong
158,2022-01-28 20:52:40+00:00,1487166760637849610,"2023: Buhari Will Give Us Guidance On Zoning, Says Gov Abiodun

By Biyi Lawrence

IBADAN(GVE)- The Governor of Ogun State, Dapo Abiodun is confident that President Muhammadu Buhari will give necessary guidance to ensure that equity and justice is reflect

https://t.co/DU8kas97QY https://t.co/qdtZ4cRJff",globalextra
159,2022-01-28 20:50:26+00:00,1487166199028985859,"The Minister of Works and Housing, Babatunde Fashola on Friday denied saying that the current regime of the President, Major General Muhammadu Buhari (retd.), had done better in terms of infrastructure than the US government.
-@MobilePunch 

ME:🤣🤣🤣🤣🤣 https://t.co/TneuKtvfRp",Ekwulu
160,2022-01-28 20:30:33+00:00,1487161193328304128,"President Muhammadu Buhari on Friday condoled victims of the fire incident at the Main Market and Relief Market in Onitsha, Anambra State. The President’s message was contained in a statement signed by his spokesperson, Femi Adesina. READ ALSO: Fuel… https://t.co/43FUQWqlx9",StrawberryNG
161,2022-01-28 20:16:44+00:00,1487157716611174406,"@SaharaReporters Bruce Fein is accurately right and at the end the IMPERSONATOR and IMPOSTOR claiming to be the late Muhammadu Buhari and his Fulani handlers,will face prosecution at the ICC in Hague, for the Extraordinary Rendition and other atrocities against Onyendu Mazi Nnamdi KANU &amp; BIAFRANS",IfembiA
162,2022-01-28 20:16:27+00:00,1487157643907055618,"Infrastructure: Fashola Clears Air On Comparison To America
The Minister of Works and Housing, Babatunde Fashola on Friday denied saying that the current regime of the President, Major General Muhammadu Buhari (retd.), https://t.co/ghvHtME22t",jessicaogwater
163,2022-01-28 20:07:49+00:00,1487155474139168777,"@ShehuSani So there's no better place in Nigeria for him to rest, it means that if he is elected President,he will certainly continue in the footsteps of his predecessor- Muhammadu Buhari.",NsimaEkanem7
